,item_code,item_name,bedroom,bathroom,area,direction,address,details_property,total_price,unit_price,gross_unit_price,payment,utility
364,398799,"Bán Căn Hộ 2PN Chung cư Era Town Đức Khải Phường Phú Mỹ, Quận 7 - Nội Thất Đầy Đủ, View Sông",2,2,67.21 m²,Không xác định,"Đ.Nguyễn Lương Bằng, P.Phú Mỹ, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n67.21 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,86 tỷ",Na,"27,6 triệu/m²","19,2 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
365,373272,"Bán nhà hẻm đường Lê Quang Định, Phường 7, Bình Thạnh",2,1,11.5 m²,Bắc,"Đ.Lê Quang Định, P.7, Q.Bình Thạnh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nChiều dài\n4.2 m\nChiều rộng\n3.75 m\nDiện tích đất\n11.5 m²\nDiện tích sử dụng\n23 m²\nHướng\nBắc\nĐộ rộng hẻm\n2.5 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 2 lầu'],"1,87 tỷ","154,9 triệu/m²","162,6 triệu/m²","19,3 triệu/tháng",Na
366,221888,"Chính chủ bán căn hộ thuộc chung cư Saigon Metro Park, phường Trường Thọ, Quận Thủ Đức",2,1,49.4 m²,T.Bắc,"Đ.Số 11, P.Trường Thọ, Q.Thủ Đức, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nDiện tích sử dụng\n49.4 m²\nHướng\nT.Bắc\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,88 tỷ",Na,38 triệu/m²,"19,41 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Hẻm thông
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
367,349952,Bán nhà mới nhỏ xinh thiết kế hiện đại ngay trung tâm quận 5 - thuận tiện di chuyển gần chợ Hòa Bình,2,1,10.6 m²,Tây,"Đ.An Bình, P.5, Q.5, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nChiều dài\n3.3 m\nChiều rộng\n4.3 m\nDiện tích đất\n10.6 m²\nDiện tích sử dụng\n21.2 m²\nHướng\nTây\nĐộ rộng hẻm\n3.5 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,88 tỷ","170,6 triệu/m²","177,3 triệu/m²","19,41 triệu/tháng",Na
368,317152,Bán nhà riêng hẻm thông Quận 8 - Hướng Tây Bắc,1,1,21.4 m²,T.Bắc,"Đ.Hoàng Sĩ Khải, P.14, Q.8, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n5.97 m\nChiều rộng\n3.5 m\nDiện tích đất\n21.4 m²\nDiện tích sử dụng\n32.1 m²\nHướng\nT.Bắc\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']","1,88 tỷ","82,3 triệu/m²","87,8 triệu/m²","19,41 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Di chuyển thuận tiện ra trung tâm"
369,404702," Bán căn hộ chung cư Conic riverside - Phường 7, Quận 8",2,1,53 m²,Không xác định,"Đ.Lô A2, P.7, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nDiện tích đất\n53 m²\nDiện tích sử dụng\n53 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nKhác'],"1,89 tỷ",Na,"35,6 triệu/m²","19,51 triệu/tháng","Gần chợ, siêu thị
Gần trường học"
370,95219,"Bán nhà nát Quận 12 - 450m ra đường Nguyễn Ảnh Thủ, 5 phút ra Hiệp Thành City",Na,Na,18 m²,T.Nam,"Đ.Hiệp Thành 42, P.Hiệp Thành, Q.12, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n5.46 m\nChiều rộng\n4 m\nDiện tích đất\n18 m²\nDiện tích sử dụng\n36 m²\nHướng\nT.Nam\nĐộ rộng hẻm\n2.6 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,9 tỷ","98,1 triệu/m²","105,5 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
371,413785,"- Bán nhà nhỏ xinh Phường  Bình Hưng Hòa A, Quận Bình Tân ",1,1,16.4 m²,Đông,"Đ.Số 5, P.Bình Hưng Hòa A, Q.Bình Tân, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n7.65 m\nChiều rộng\n3 m\nDiện tích đất\n16.4 m²\nDiện tích sử dụng\n32.8 m²\nHướng\nĐông\nĐộ rộng hẻm\n1.75 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,9 tỷ","108,4 triệu/m²","115,8 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
372,412067,Nhà riêng Phường 8 Quận 8 - Hướng Nam,1,1,12.7 m²,Nam,"Đ.Hưng Phú, P.8, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n3.4 m\nChiều rộng\n3.8 m\nDiện tích đất\n12.7 m²\nDiện tích sử dụng\n25.4 m²\nHướng\nNam\nĐộ rộng hẻm\n2.5 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,9 tỷ","142,2 triệu/m²","149,6 triệu/m²","19,61 triệu/tháng",Na
373,255385,"Cần bán căn hộ chung cư Citi Home, căn góc, nội thất cơ bản. ",2,2,65 m²,Không xác định,"Đ.số 35 - CL, P.Cát Lái, Q.2, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n65 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,9 tỷ",Na,"29,2 triệu/m²","19,61 triệu/tháng",Na
374,287754,Bán đất Trương Văn Đa xã Tân Nhựt- Sổ hồng riêng chính chủ - Gần mặt tiền đường,Na,Na,137.4 m²,Không xác định,"Đ.Trương Văn Đa, X.Tân Nhựt, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n16 m\nChiều rộng\n12.27 m\nDiện tích đất\n137.4 m²\nDiện tích sử dụng\n106.7 m²\nHướng\nKhông xác định\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,9 tỷ",Na,"13,8 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
375,51472,"Bán Căn Hộ Chung cư Quận 5 - Tầng 4 - Sổ hồng riêng chính chủ  - Pháp lý minh bạch, rõ ràng",2,1,50 m²,T.Nam,"Đ.Phùng Hưng, P.13, Q.5, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nChiều dài\n12.5 m\nChiều rộng\n4 m\nDiện tích sử dụng\n50 m²\nHướng\nT.Nam\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng'],"1,9 tỷ",Na,38 triệu/m²,"19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học"
376,396984,Bán căn hộ cao cấp 2PN tại chung cư Conic Garden - Bình Chánh.,2,1,60 m²,Đông,"Đ.Số 3B, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nDiện tích sử dụng\n60 m²\nHướng\nĐông\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,9 tỷ",Na,"31,6 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
377,395953,"Bán căn hộ offitcetel Sunrise Cityview 38m2, 1pn-1wc - Full nội thất - Phường Tân Hưng - Quận 7",1,1,38 m²,Không xác định,"Đ.Nguyễn Hữu Thọ, P.Tân Hưng, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n38 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,9 tỷ",Na,50 triệu/m²,"19,61 triệu/tháng",Na
378,411361,Bán căn hộ Officetel Quận Bình Thạnh - Chung cư The Manor - Căn góc view đẹp,Na,1,33.33 m²,Không xác định,"Đ.Nguyễn Hữu Cảnh, P.22, Q.Bình Thạnh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng tắm\n1\nDiện tích sử dụng\n33.33 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,9 tỷ",Na,57 triệu/m²,"19,61 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
379,263600,Bán nhà riêng Phường 15 Quận 8 - Sổ hồng riêng chính chủ,2,2,28.5 m²,Đ.Bắc,"Đ.Lưu Hữu Phước, P.15, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n3.57 m\nChiều rộng\n7.9 m\nDiện tích đất\n28.5 m²\nDiện tích sử dụng\n24.2 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,9 tỷ","63,5 triệu/m²","66,6 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
380,327276,Bán nhà riêng hẻm Quận 12 - Cách chợ Hiệp Thành chỉ 650m,2,2,17.5 m²,Bắc,"Đ.Hiệp Thành 17, P.Hiệp Thành, Q.12, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n5.55 m\nChiều rộng\n3.15 m\nDiện tích đất\n17.5 m²\nDiện tích sử dụng\n24.1 m²\nHướng\nBắc\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,9 tỷ","103,4 triệu/m²","108,5 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
381,244552,Bán căn hộ 3 phòng ngủ chung cư An Hòa 2 Quận 7,3,2,77.4 m²,Không xác định,"Đ.Số 14, P.Tân Thuận Đông, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n3\nPhòng tắm\n2\nDiện tích sử dụng\n77.4 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng'],"1,9 tỷ",Na,"24,5 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
382,357029,BÁN NHÀ HẺM XE HƠI TRUNG TÂM THỊ TRẤN NHÀ BÈ ,1,1,17 m²,Đ.Bắc,"Đ.Đặng Nhữ Lâm, Thị trấn Nhà Bè, H.Nhà Bè, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n6.65 m\nChiều rộng\n3.85 m\nDiện tích đất\n17 m²\nDiện tích sử dụng\n25.5 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n4.5 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']","1,9 tỷ","106,7 triệu/m²","111,7 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
383,390939,Bán căn hộ cao cấp 2PN tại chung cư Lovera Vista - Bình Chánh,2,1,53 m²,Không xác định,"Đ.số 19, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nDiện tích sử dụng\n53 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,9 tỷ",Na,"35,8 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Thiết kế thông thoáng"
384,411216,"Bán nhà hẻm Phường 6, Quận 8 - Cách Chợ Bình An 400m",1,2,14.9 m²,Đ.Bắc,"Đ.Phạm Thế Hiển, P.6, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n2\nChiều dài\n5.27 m\nChiều rộng\n4.58 m\nDiện tích đất\n14.9 m²\nDiện tích sử dụng\n29.8 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n1.44 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,9 tỷ","120,1 triệu/m²","127,5 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
385,116688,"Bán căn hộ chung cư La Astoria 3 phường Bình Trưng Tây, quận 2. Giao dịch nhanh chóng, nhận nhà ngay.",1,1,60 m²,Không xác định,"Đ.Nguyễn Duy Trinh, P.Bình Trưng Tây, Q.2, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n60 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,9 tỷ",Na,"31,6 triệu/m²","19,61 triệu/tháng",Na
386,390939,Bán căn hộ cao cấp 2PN tại chung cư Lovera Vista - Bình Chánh,2,1,53 m²,Không xác định,"Đ.số 19, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nDiện tích sử dụng\n53 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,9 tỷ",Na,"35,8 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Thiết kế thông thoáng"
387,416930,Bán căn hộ chung cư dự án Vinhome Grand Park Quận 9,1,1,33.1 m²,T.Bắc,"Đ.Nguyễn Xiển, P.Long Bình, Q.9, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n33.1 m²\nHướng\nT.Bắc\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,9 tỷ",Na,"57,4 triệu/m²","19,61 triệu/tháng",Na
388,312679,Bán Căn Hộ 3 Phòng Ngủ Chung Cư Hoàng Kim Huỳnh Tấn Phát Quận 7 ,3,2,92.7 m²,Nam,"Đ.Huỳnh Tấn Phát, P.Tân Thuận Đông, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n3\nPhòng tắm\n2\nDiện tích sử dụng\n92.7 m²\nHướng\nNam\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nKhác'],"1,9 tỷ",Na,"20,4 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Cần bán gấp
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
389,254946,Bán căn hộ Khang Gia Quân Gò Vấp,3,2,92 m²,Không xác định,"Đ.số 45, P.14, Q.Gò Vấp, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n3\nPhòng tắm\n2\nDiện tích sử dụng\n92 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,9 tỷ",Na,"20,6 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
390,77366,Bán nhà căn góc 2 mặt hẻm Quận 12 - Cách 800m tới chợ Tân Chánh Hiệp,2,2,14.2 m²,Đông,"Đ.Tân Chánh Hiệp 34, P.Tân Chánh Hiệp, Q.12, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n5.84 m\nChiều rộng\n5 m\nDiện tích đất\n14.2 m²\nDiện tích sử dụng\n28.4 m²\nHướng\nĐông\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,9 tỷ","126,4 triệu/m²","133,8 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
391,351956,Bán nhà riêng diện tích 58.1m2 Xuân Thới Sơn Huyện Hóc Môn,3,2,58.1 m²,T.Nam,"Đ.Ấp 6, X.Xuân Thới Sơn, H.Hóc Môn, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n3\nPhòng tắm\n2\nChiều dài\n13.8 m\nChiều rộng\n4.2 m\nDiện tích đất\n58.1 m²\nDiện tích sử dụng\n47.1 m²\nHướng\nT.Nam\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']","1,9 tỷ","29,7 triệu/m²","32,7 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
392,410590,Nhà hẻm khu dân cư an ninh trung tâm Hóc Môn,1,1,24.6 m²,Bắc,"Đ.Nguyễn Thị Huê, X.Bà Điểm, H.Hóc Môn, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n6.97 m\nChiều rộng\n4 m\nDiện tích đất\n24.6 m²\nDiện tích sử dụng\n24.6 m²\nHướng\nBắc\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 gác suốt']","1,9 tỷ","73,8 triệu/m²","77,2 triệu/m²","19,61 triệu/tháng",Na
393,411210,Bán nhà riêng Quận Tân Bình - Gần chợ và bệnh viện,Na,2,14.1 m²,Đ.Bắc,"Đ.Trần Văn Quang, P.10, Q.Tân Bình, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng tắm\n2\nChiều dài\n7.5 m\nChiều rộng\n2.25 m\nDiện tích đất\n14.1 m²\nDiện tích sử dụng\n24.5 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n2.2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,9 tỷ","128,3 triệu/m²","134,7 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
394,394292,Bán nhà HXH Quận Tân Phú - Khu dân cư an ninh ,2,1,9.4 m²,Đông,"Đ.Lê Ngã, P.Phú Trung, Q.Tân Phú, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nChiều dài\n5.17 m\nChiều rộng\n1.85 m\nDiện tích đất\n9.4 m²\nDiện tích sử dụng\n23.1 m²\nHướng\nĐông\nĐộ rộng hẻm\n5.3 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 2 lầu'],"1,9 tỷ","192,6 triệu/m²","202,1 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học"
395,377686,Bán căn hộ Officetel Lavita Charm phường Trường Thọ Thành Phố Thủ Đức,1,1,51 m²,Đông,"Đ.Số 1, P.Trường Thọ, Q.Thủ Đức, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n51 m²\nHướng\nĐông\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,9 tỷ",Na,"37,2 triệu/m²","19,61 triệu/tháng",Na
396,389765,Bán căn hộ cao cấp và sang trọng tại The Mansion - Bình Chánh,2,2,83 m²,Đ.Bắc,"Đ.Nguyễn Văn Linh, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n83 m²\nHướng\nĐ.Bắc\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,9 tỷ",Na,"22,8 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
397,401720,"Bán căn hộ 2 phòng ngủ dự án Dream Home Riverside Phường 16, Quận 8",2,2,64.68 m²,Không xác định,"Đ.Võ Văn Kiệt, P.16, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n64.68 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,9 tỷ",Na,"29,3 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
398,255489,"Bán căn Officetel, nội thất được trang bị đầy đủ, chung cư The Sun Avenue, phường An Phú, Quận 2",1,1,39.52 m²,T.Bắc,"Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n39.52 m²\nHướng\nT.Bắc\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nKhác'],"1,9 tỷ",Na,48 triệu/m²,"19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
399,183484,"Chủ bán căn Officetel The Sun Avenue, phường An Phú, Quận 2.",1,1,34.38 m²,Đ.Bắc,"Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n34.38 m²\nHướng\nĐ.Bắc\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,9 tỷ",Na,"55,2 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
400,219096,Bán căn hộ chính chủ dự án Citi Soho phường Cát Lái quận 2.,2,1,51 m²,Đ.Nam,"Đ.số 35 - CL, P.Cát Lái, Q.2, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nDiện tích sử dụng\n51 m²\nHướng\nĐ.Nam\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,9 tỷ",Na,"37,2 triệu/m²","19,61 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Cần bán gấp
Khu vực an ninh, yên tĩnh"
401,413313,Bán căn hộ chung cư Nhất Lan Phường Tân Tạo Quận Bình Tân,2,2,71.2 m²,Không xác định,"Đ.Số 54, P.Tân Tạo, Q.Bình Tân, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích đất\n71.2 m²\nDiện tích sử dụng\n71.2 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng'],"1,92 tỷ",Na,"26,9 triệu/m²","19,82 triệu/tháng",Na
402,395113,Bán Căn Hộ Officetel Sunrise City View Phường Tân Hưng - Quận 7,1,1,34.3 m²,Không xác định,"Đ.Nguyễn Hữu Thọ, P.Tân Hưng, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n34.3 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,92 tỷ",Na,"55,9 triệu/m²","19,82 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
